league|match_id|player_id|Shot_metrics.distance|Shot_metrics.average_distance|Shot_metrics.shots_on_goal|Shot_metrics.accuracy|Shot_metrics.goals|Shot_metrics.goals_per_attempt|Shot_metrics.shot_time|Shot_metrics.shot_time_period|Shot_metrics.body_part_shots|Pass_metrics.distances|Pass_metrics.success|Pass_metrics.success rate|Pass_metrics.assists|Pass_metrics.num assists|Pass_metrics.key_pass_event|Pass_metrics.key_pass_time|Pass_metrics.key_pass_period|Foul_metrics.fouls_committed|Foul_metrics.fouls_committed_time|Foul_metrics.fouls_committed_period|Foul_metrics.fouls_recieved|Foul_metrics.fouls_recieved_time|Foul_metrics.fouls_recieved_period|Foul_metrics.yellow_cards|Foul_metrics.yellow_cards_time|Foul_metrics.yellow_cards_period|Foul_metrics.red_cards|Foul_metrics.red_cards_time|Foul_metrics.red_cards_period
germany|2516739|14817|[19.42427605 16.41043875]|17.91735739963787|[0 0]|0.0|[0 0]|0.0|[32.89908558 40.11957007]|['2H' '2H']|['left' 'right']|"[ 22.74071239   8.25        21.2337585   44.16222934   7.5
   3.19530906 123.198265    14.62711523   5.94243216   8.88552193
   6.          11.98217426   3.19530906   6.          27.4
  10.5         25.69382221  22.07039873   8.70703738   4.94191259
  15.90290854  14.6990646 ]"|[1 1 1 1 0 1 0 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1]|0.8636363636363636|[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]|0|['Cross' 'Smart Pass']|[17.47381657 45.70960917]|['1H' '2H']|1|[27.23148008]|['1H']|2|[12.032583516666667, 5.614808099999997]|['1H', '2H']|0|[]|[]|0|[]|[]
germany|2516739|224593|[]|nan|[]|0.0|0|0.0|[]|[]|[]|"[17.5776136  13.5        24.49188641 12.58729518 14.4188245  11.09064921
 17.8392825  19.86133178 13.31352696 23.53423039  1.86010752 10.5
 24.93872491 20.85215816  6.83904233 14.6990646  18.35217971 15.55667059
 22.40652807 16.27029502 28.6        18.78223895 25.20495983  7.60345316
 30.05395149 51.18945204 30.74121826 49.52272206 16.65270248  7.59094856
  5.36400037 22.8035085  24.24644304 25.13806874  7.73643975  6.65676348
 12.58729518 53.13981558 19.57779354 26.08639492  9.76165969 35.32141702]"|"[1 1 0 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 0 1 1 0 1 1 1 1 1 1 1 1 1
 1 1 1 1 1]"|0.8809523809523809|"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0]"|0|['Smart pass' 'Cross' 'Cross']|[ 4.38358465 14.03015028 36.41948232]|['2H' '2H' '2H']|0|[]|[]|2|[5.6852508833333335, 22.64610376666666]|['1H', '2H']|0|[]|[]|0|[]|[]
germany|2516739|14726|[]|nan|[]|0.0|0|0.0|[]|[]|[]|"[25.69382221 30.71742177 15.90290854 18.76006397  9.58592719 15.97623235
 14.611297   13.17013667 35.12563167 34.94123638 10.5        23.16246964
  9.35       23.86650372 16.56804153 19.76765034 20.43899459  9.
 14.43121616 33.36540124 18.93911297 16.04400199 16.5         8.70703738
  6.83904233 16.51703666  8.91852006 17.6638048  32.26875424 11.0063618
 10.23975097 31.7         1.3313527  21.68893727 54.57859012]"|[1 1 1 0 1 1 1 0 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1]|0.9142857142857143|[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]|0|['Smart Pass' 'Smart pass']|[26.54887485 30.06287177]|['1H' '2H']|1|[16.29119462]|['1H']|5|[2.013871866666667, 5.36920235, 7.911496783333333, 2.98450935, 14.155311950000002]|['1H', '1H', '1H', '2H', '2H']|0|[]|[]|0|[]|[]
germany|2516739|105619|[15.55667059 18.60302395]|17.079847271345976|[1 1]|1.0|[0 1]|0.5|[11.137239   19.35104363]|['1H' '2H']|['right' 'right']|"[14.57737974  5.25        9.9         8.70703738 12.75        9.99049548
 14.89471383 24.76292592 21.80166278 23.25       25.17459036 19.42298896
  9.         16.5        24.61483293  7.58023746  9.58592719  4.64865572
  9.35       11.02553854  9.30053762 23.66268159 12.42014493 26.78077669
 12.52247979  3.72021505  7.58023746 30.05395149  7.58023746  7.09947181
 10.74895344 11.02553854 18.3        25.05992817 15.50774     7.51348787
 27.          5.32541078 34.96673419  5.55090083  6.         14.35696695
  9.08308868  4.5        12.0503112  20.51712699 13.39038834 71.17871873]"|"[1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0
 1 0 0 1 1 1 1 0 1 1 0]"|0.875|"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0]"|0|['Smart pass' 'Cross' 'Smart Pass' 'Cross' 'Cross']|[ 9.9762358   2.1440206   2.40958955 25.53003482 39.67412583]|['1H' '2H' '2H' '2H' '2H']|2|[14.15531195 41.53041568]|['2H' '2H']|2|[34.96629648333333, 34.81790958333333]|['1H', '2H']|0|[]|[]|0|[]|[]
germany|2516739|165425|[26.09027597  8.8         6.64247695]|13.844250971329869|[0 0 0]|0.0|[0 0 0]|0.0|[41.16308672 11.86451398 26.83193943]|['1H' '2H' '2H']|['right' 'right' 'head/body']|"[26.87768591 15.20690633  8.1394103  29.28497908  8.022001    9.26498786
 16.74096771  6.64247695 27.97896531 16.35305782 35.31858576 10.01299156
 22.64558456 19.9930613   9.92836845 37.27160447 17.74323815 13.31352696
 30.63494736 36.41647979 21.07065495 34.40726667 35.26715894 19.52331939
 31.2379977  11.         20.25        5.78121959 39.2474203  22.94907406
  7.73643975 37.09747296  5.69231939 13.67808466 10.01299156  3.99405809
  8.8319024   9.06697303 14.64487965 35.3276096  24.93270944  5.36400037
  7.59094856 26.38508101  7.4404301  25.8389725   5.70087713 18.79494613
 18.60107524 13.72233581 22.74071239 32.55844744]"|"[1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
 1 1 1 1 1 1 1 1 1 0 0 1 1 1 1]"|0.9230769230769231|"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]"|0|['Cross' 'Smart Pass' 'Smart pass']|[36.49680763 10.77074507 25.27728712]|['1H' '2H' '2H']|3|[ 2.01387187  7.91149678 13.0583572 ]|['1H' '1H' '2H']|1|[25.9678351]|['2H']|1|[7.91149678]|['1H']|0|[]|[]
germany|2516739|14795|[12.18862174]|12.188621743248905|[1]|1.0|[0]|0.0|[16.12480862]|['2H']|['head/body']|"[14.89471383 39.06161799 28.90454117 44.11915684  6.84762733 62.7579477
 18.04168784 15.18189711 19.9930613  19.8        16.14744562 26.2602837
 35.9452709  19.83053202 36.89512163 20.98147993 24.48882398 18.22697177
 39.88674592 15.35871088 29.03708835 31.60415321 24.28703358 25.39985236
 16.68270062 56.94095626 12.0503112  16.50916412 12.9384118  23.73546924
 27.4        30.24652873 33.23386827 42.22842644 42.95043655 23.01222501
 28.14693589 19.8        14.25798022 20.54288198 25.35374726 22.63299582
 42.22842644 22.76927755 18.04168784 14.6990646  24.37724349 22.63299582
 26.78077669]"|"[1 1 1 1 1 0 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1
 1 0 1 1 0 1 1 1 1 0 1 1]"|0.8775510204081632|"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0]"|0|[]|[]|[]|2|[33.70800073 34.96629648]|['1H' '1H']|0|[]|[]|0|[]|[]|0|[]|[]
germany|2516739|14736|[]|nan|[]|0.0|0|0.0|[]|[]|[]|"[12.46635472 19.52331939 24.89096222 13.13402071 20.88833406 33.67862824
 23.33452378  5.36400037 24.84028985 26.65970743 25.04495957 24.37339738
 37.90118732 53.59713145 31.7        34.36062427 12.88691197 37.78809336
 56.99903508 46.9920206  49.52749237 34.39073276 28.5842614 ]"|[1 1 1 1 1 1 1 0 1 1 0 1 1 1 1 1 1 0 1 1 1 1 1]|0.8695652173913043|[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]|0|[]|[]|[]|0|[]|[]|0|[]|[]|0|[]|[]|0|[]|[]
germany|2516739|258253|[]|nan|[]|0.0|0|0.0|[]|[]|[]|"[13.8554141  19.85673689 27.39233469 21.44621179  7.4404301   8.26377638
 11.84440796 14.20572068 17.07659217 60.3208919  65.11597346 23.70653918
 17.6        23.73546924 15.50774     8.53829608 35.46649828 28.75778156
 21.73298185 35.84135182 25.96170256 10.54751155 26.04150533  7.59094856
 24.52901343 33.36540124  8.8319024  11.28505649  3.72021505 12.44548111
 29.98537143  9.76165969 10.5        22.43462725 13.88569408  7.4404301
 63.90618123 43.84235965  8.8319024  14.78352123 22.61774746 19.43765675
 46.87272661 51.44484911]"|"[1 1 1 1 1 0 1 0 1 1 0 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 0 0
 1 1 1 1 1 1 1]"|0.8409090909090909|"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0]"|0|['Cross' 'Smart pass' 'Cross']|[24.3920523 34.5044788 35.1999174]|['1H' '2H' '2H']|0|[]|[]|0|[]|[]|0|[]|[]|0|[]|[]
germany|2516739|146583|[25.72566812  7.59094856 14.25798022]|15.858198964886961|[0 1 0]|0.3333333333333333|[0 0 0]|0.0|[10.82797068 11.82071772 42.9143063 ]|['2H' '2H' '2H']|['right' 'right' 'right']|"[11.0063618  24.         28.79848086 17.5314717  21.11421322 21.68893727
 16.92077126 13.17013667 15.70421918 18.83487457 27.75        3.1468238
 46.25       12.40201597 13.75       27.2009191   8.53829608 18.75      ]"|[1 0 1 1 0 0 1 1 1 1 1 1 0 0 1 1 0 1]|0.6666666666666666|[0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0]|1|['Cross' 'Smart pass' 'Smart pass' 'Smart pass']|[ 0.64325387 12.93277463 33.46424523 42.77368262]|['2H' '2H' '2H' '2H']|1|[9.20129585]|['2H']|1|[36.6201016]|['2H']|0|[]|[]|0|[]|[]
germany|2516739|49859|[]|nan|[]|0.0|0|0.0|[]|[]|[]|"[ 5.00899191 27.14171144  7.59094856 29.70946819 15.02697574  5.58032257
 40.64667883  9.29731144 30.23011743 12.19262072 31.53097683  8.5646074
  9.76165969 28.5842614  11.09064921 11.10180166  9.29731144 12.46635472
 24.97623871 12.90968629 10.69684533 25.05992817 17.07695816 50.79970472
 33.71201566 10.72800075 17.80231726]"|[1 1 1 1 1 1 0 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1]|0.8888888888888888|[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]|0|[]|[]|[]|1|[2.98450935]|['2H']|1|[17.62152273333333]|['2H']|0|[]|[]|0|[]|[]
germany|2516739|16110|[22.46936804]|22.469368037397047|[0]|0.0|[0]|0.0|[42.8657345]|['2H']|['right']|"[26.68712236 19.92743084 28.14289431 42.80657076 24.4         3.75
 34.61722837 14.6990646  12.2         3.19530906  8.88552193 11.88486432
 22.19059485  2.66270539 20.91895074 10.74895344 32.46247834 42.1351694
 19.25934838 15.78836597  7.73643975 13.54474068 27.55449147 25.3444274
 19.42427605 39.62839891 36.45394355  3.99405809 17.77104386 30.53854122
 10.56515499  2.32432786]"|[1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 0 1 1 1 0]|0.875|[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]|0|['Cross' 'Smart pass']|[37.06260375 38.77798482]|['2H' '2H']|0|[]|[]|0|[]|[]|0|[]|[]|0|[]|[]
germany|2516739|14727|[14.2126704]|14.212670403551895|[1]|1.0|[0]|0.0|[45.74760733]|['2H']|['right']|"[46.22434424 30.5        14.91383586 13.63277301 20.45880006 14.99133083
 17.83704011 24.84028985 21.66454477 17.04142013  6.6        17.61597287
 13.69525465 15.02697574 47.20235693]"|[1 0 1 1 0 1 1 1 0 1 1 1 1 1 0]|0.7333333333333333|[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]|0|[]|[]|[]|0|[]|[]|1|[41.04487291666667]|['2H']|0|[]|[]|0|[]|[]
germany|2516739|14718|[]|nan|[]|0.0|0|0.0|[]|[]|[]|"[18.10559306  5.32541078 21.08915598 15.16047493 18.93911297 11.98217426
 17.55704987 14.23587019 34.57007376 17.61597287 10.15246276 35.8625501
 14.31965433 22.          6.1        14.49965517]"|[1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1]|0.9375|[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]|0|['Cross']|[38.00184492]|['2H']|2|[25.9678351 36.6201016]|['2H' '2H']|2|[20.734378266666667, 41.53041568333333]|['2H', '2H']|0|[]|[]|0|[]|[]
germany|2516739|231139|[29.41241235]|29.41241234581074|[0]|0.0|[0]|0.0|[39.11326025]|['2H']|['right']|[ 6.26498204 18.3        28.60983223 24.88920449 18.75       19.42427605]|[1 0 1 1 1 1]|0.8333333333333334|[0 0 0 0 0 0]|0|[]|[]|[]|1|[34.81790958]|['2H']|0|[]|[]|0|[]|[]|0|[]|[]
germany|2516740|16025|[]|nan|[]|0.0|0|0.0|[]|[]|[]|"[20.95375861  8.26377638  7.81600921 11.10180166 54.32025405 11.38463877
  5.00899191]"|[1 1 0 1 1 0 1]|0.7142857142857143|[0 0 0 0 0 0 0]|0|[]|[]|[]|0|[]|[]|0|[]|[]|0|[]|[]|0|[]|[]
germany|2516740|272440|[]|nan|[]|0.0|0|0.0|[]|[]|[]|"[27.2009191   8.25       22.32129029 60.71087217 15.49201407 22.72933127
 22.07945878 26.6565658 ]"|[1 1 1 0 1 1 1 1]|0.875|[0 0 0 0 0 0 0 0]|0|[]|[]|[]|0|[]|[]|0|[]|[]|0|[]|[]|0|[]|[]
germany|2516740|223516|[]|nan|[]|0.0|0|0.0|[]|[]|[]|"[ 6.7683085  21.29841543 69.40138687 33.76792117 13.04310162 16.04400199
 33.01908539  2.66270539 66.00916603 36.89512163 16.51703666]"|[0 1 0 1 1 0 1 0 1 0 1]|0.5454545454545454|[0 0 0 0 0 0 0 0 0 0 0]|0|[]|[]|[]|0|[]|[]|0|[]|[]|0|[]|[]|0|[]|[]
germany|2516740|15200|[10.01798383]|10.017983829094554|[0]|0.0|[0]|0.0|[3.23069907]|['1H']|['head/body']|[12.52247979  6.65676348  8.91964125  1.86010752  4.94191259 23.78108492]|[1 1 1 1 0 0]|0.6666666666666666|[0 0 0 0 0 0]|0|['Cross']|[19.59070603]|['1H']|1|[7.9035748]|['1H']|0|[]|[]|0|[]|[]|0|[]|[]
germany|2516740|65055|[]|nan|[]|0.0|0|0.0|[]|[]|[]|[ 9.26498786 19.16539851  9.91526601 24.61483293 13.17013667]|[0 1 1 0 1]|0.6|[0 0 0 0 0]|0|[]|[]|[]|1|[0.1819222]|['1H']|1|[9.054073166666665]|['1H']|0|[]|[]|0|[]|[]
germany|2516740|263614|[]|nan|[]|0.0|0|0.0|[]|[]|[]|"[19.23382437 14.4188245  13.2        25.04495957 18.20823989  5.00899191
 28.52122017 11.98217426 24.0637175  33.29204109 65.65439818  4.63249393
 63.25679805]"|[1 1 1 1 1 1 1 1 1 1 1 1 1]|1.0|[0 0 0 0 0 0 0 0 0 0 0 0 0]|0|[]|[]|[]|0|[]|[]|1|[0.18192219999999965]|['1H']|0|[]|[]|0|[]|[]
germany|2516740|49997|[]|nan|[]|0.0|0|0.0|[]|[]|[]|"[18.03357979 10.54751155 12.52996409 17.8392825  19.66570619 24.28703358
 13.37946187  7.73643975 34.39563926 17.56281583  9.29731144 39.84623571
 18.19484817]"|[1 1 1 1 0 0 1 1 0 1 1 1 1]|0.7692307692307693|[0 0 0 0 0 0 0 0 0 0 0 0 0]|0|['Smart pass' 'Smart pass']|[5.6236579  5.99980003]|['1H' '1H']|0|[]|[]|0|[]|[]|0|[]|[]|0|[]|[]
germany|2516740|14842|[]|nan|[]|0.0|0|0.0|[]|[]|[]|"[17.07659217 15.08011936 21.99892043 37.2060479  33.91242398 12.
 37.80955567 30.63233586 26.65970743 39.40206213  8.19390017 21.30164313
 25.87682361 18.52997572 35.96512199 32.54059004 24.17234991 18.22697177
 35.91462098 12.         15.41825217 29.52185631 27.94552737 21.77779833
 28.3162939  19.98099097 22.01272359 29.39812919 23.68881593 26.08639492
 25.92011767 31.26295731 15.         16.38780034]"|[1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1]|0.9705882352941176|[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]|0|[]|[]|[]|0|[]|[]|0|[]|[]|0|[]|[]|0|[]|[]
germany|2516740|15719|[]|nan|[]|0.0|0|0.0|[]|[]|[]|"[13.54474068 21.02076354 17.28503688 13.7        18.88094277 10.24707275
 16.53662602  7.09947181 23.35385407 10.29332308 23.35385407 25.47724475
 20.51712699 35.93080155  7.58023746 27.0174018  10.74895344 30.27329681
 15.27457037 57.32854873 15.97654531 13.50592463 12.9384118  32.86715686
 18.16617736]"|[1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 0 1 1 1 1 1]|0.92|[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]|0|[]|[]|[]|0|[]|[]|0|[]|[]|0|[]|[]|0|[]|[]
germany|2516740|367621|[27.59189192]|27.59189192498405|[0]|0.0|[0]|0.0|[7.34672042]|['1H']|['right']|"[16.56804153 18.10559306 22.9261859  12.07983858 44.92630076 20.46118276
 20.98362457 11.77380567  6.29364759 13.50592463 21.74948275 16.5
 14.25       12.58729518 16.14225821 38.73615882 20.98147993 10.01798383
 16.83931412 14.3        10.29332308 11.10180166  6.39061812]"|[1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1]|1.0|[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]|0|[]|[]|[]|1|[9.7043807]|['1H']|0|[]|[]|0|[]|[]|0|[]|[]
germany|2516740|15012|[11.56243919]|11.562439189029277|[0]|0.0|[0]|0.0|[14.25933285]|['1H']|['left']|"[15.70421918 18.75       18.12898232 30.80913014 11.46309295 17.5314717
 16.04400199 19.23382437 17.10263138 15.90290854 20.55       16.5
 30.02015989 29.76260237 17.83704011 16.14225821 26.27303751 24.0637175
 15.54155719 30.          5.78121959]"|[1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1]|0.9523809523809523|[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]|0|[]|[]|[]|0|[]|[]|0|[]|[]|0|[]|[]|0|[]|[]
germany|2516740|149389|[]|nan|[]|0.0|0|0.0|[]|[]|[]|"[ 9.30053762 33.76792117 24.76292592 14.82573776 12.9384118  12.90968629
 14.19894362  3.72021505 13.2        19.92743084 34.0743672  30.82859874]"|[1 1 1 1 1 1 1 0 1 1 1 1]|0.9166666666666666|[0 0 0 0 0 0 0 0 0 0 0 0]|0|[]|[]|[]|0|[]|[]|0|[]|[]|0|[]|[]|0|[]|[]
germany|2516740|221333|[8.43341568]|8.433415678122358|[0]|0.0|[0]|0.0|[4.02858313]|['1H']|['left']|"[11.28505649 37.33794986 81.21828612 11.16064514  9.76165969 25.20495983
  3.19530906 14.82573776 12.30741646]"|[1 1 1 1 1 1 1 1 1]|1.0|[0 0 0 0 0 0 0 0 0]|0|[]|[]|[]|1|[9.05407317]|['1H']|1|[12.017621116666668]|['1H']|0|[]|[]|0|[]|[]
germany|2516740|55990|[]|nan|[]|0.0|0|0.0|[]|[]|[]|[18.00173603 33.21238474 10.01798383  4.4       ]|[1 0 0 1]|0.5|[0 0 0 0]|0|[]|[]|[]|1|[12.01762112]|['1H']|1|[9.7043807]|['1H']|0|[]|[]|0|[]|[]
germany|2516740|51217|[]|nan|[]|0.0|0|0.0|[]|[]|[]|"[ 9.92836845  5.70087713 17.97247896 36.33235473 42.69148041 11.77380567
 47.73300745]"|[0 1 1 0 0 1 0]|0.42857142857142855|[0 0 0 0 0 0 0]|0|['Cross']|[16.29568333]|['1H']|0|[]|[]|0|[]|[]|0|[]|[]|0|[]|[]
germany|2516740|0|[]|nan|[]|0.0|0|0.0|[]|[]|[]|[]|[]|0.0|[]|0|[]|[]|[]|0|[]|[]|0|[]|[]|0|[]|[]|0|[]|[]
germany|2516740|82340|[]|nan|[]|0.0|0|0.0|[]|[]|[]|[10.65082156]|[1]|1.0|[0]|0|[]|[]|[]|0|[]|[]|0|[]|[]|0|[]|[]|0|[]|[]
germany|2516740|15292|[]|nan|[]|0.0|0|0.0|[]|[]|[]|"[23.12487838 14.20572068 12.42386816 29.38575335  9.29731144 18.12456896
 14.91383586 19.66570619]"|[1 1 1 1 1 1 1 0]|0.875|[0 0 0 0 0 0 0 0]|0|[]|[]|[]|0|[]|[]|0|[]|[]|0|[]|[]|0|[]|[]
germany|2516740|253822|[]|nan|[]|0.0|0|0.0|[]|[]|[]|[33.72180304 35.41274488 28.84480022 36.22585403]|[1 1 1 1]|1.0|[0 0 0 0]|0|[]|[]|[]|0|[]|[]|0|[]|[]|0|[]|[]|0|[]|[]
germany|2516740|11095|[13.31352696]|13.313526955694348|[0]|0.0|[0]|0.0|[15.42699395]|['1H']|['head/body']|"[23.11217212 30.621112   65.67450038 14.91383586 17.12921481 12.12322152
 38.4600117  22.36716343  8.1394103  12.30741646]"|[0 1 0 1 0 1 1 1 1 1]|0.7|[0 0 0 0 0 0 0 0 0 0]|0|[]|[]|[]|0|[]|[]|1|[7.9035748]|['1H']|0|[]|[]|0|[]|[]
germany|2516740|25589|[]|nan|[]|0.0|0|0.0|[]|[]|[]|[12.19262072 19.62371015 45.10612486 25.95553891 36.33235473  8.8       ]|[0 1 1 1 1 1]|0.8333333333333334|[0 0 0 0 0 0]|0|[]|[]|[]|0|[]|[]|0|[]|[]|0|[]|[]|0|[]|[]
germany|2516740|16027|[]|nan|[]|0.0|0|0.0|[]|[]|[]|[19.21099945 13.22128965]|[1 1]|1.0|[0 0]|0|[]|[]|[]|0|[]|[]|0|[]|[]|0|[]|[]|0|[]|[]
germany|2516740|14979|[]|nan|[]|0.0|0|0.0|[]|[]|[]|"[65.08118008 30.42515407 16.5        20.14795275 58.1081965  19.76765034
 15.4728795  16.52187943]"|[0 1 1 1 1 1 1 1]|0.875|[0 0 0 0 0 0 0 0]|0|[]|[]|[]|0|[]|[]|0|[]|[]|0|[]|[]|0|[]|[]
france|2500686|253784|[8.022001]|8.02200099725748|[1]|1.0|[1]|1.0|[42.67058988]|['2H']|['left']|"[21.2337585   9.58592719  3.1468238  11.40175425 28.07650263 14.35696695
 19.21099945 23.53423039 28.90454117]"|[1 0 1 1 0 1 1 1 0]|0.6666666666666666|[0 0 0 0 0 0 0 0 0]|0|[]|[]|[]|1|[37.33623358]|['1H']|0|[]|[]|0|[]|[]|0|[]|[]
france|2500686|29474|[]|nan|[]|0.0|0|0.0|[]|[]|[]|"[45.79836242 29.25       34.78505426 26.08620325 16.5        73.64950781
 32.30437277 16.86090152 20.54288198 55.33904589 17.8392825  40.55628805
 25.57640514 34.63899537 57.88134414 17.12921481 22.07945878 12.46635472
 43.92596043 14.47592829 13.48786492 17.07695816 27.79010615 14.19894362
 40.60985102 18.12898232 52.2422243  49.19474057 32.40605653 11.22775579
 12.88691197  8.43341568 42.9        15.41825217 35.04315197 17.34365878
 33.16458955  7.4404301  18.19484817 20.18792956 31.95246469 42.9
 45.32394511 32.32495166 23.54761134 13.89748179 12.52996409 15.97623235
 24.85965607  7.51348787]"|"[1 1 1 1 1 0 1 1 1 0 1 1 0 1 0 1 1 1 1 1 1 1 1 1 0 1 0 1 1 1 1 0 0 1 1 1 1
 1 1 1 1 0 0 1 1 1 1 1 1 1]"|0.8|"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0]"|0|['Cross']|[9.47720122]|['1H']|1|[20.98945703]|['1H']|2|[43.63694573333333, 41.63868443333334]|['1H', '2H']|0|[]|[]|0|[]|[]
france|2500686|56441|[]|nan|[]|0.0|0|0.0|[]|[]|[]|"[ 7.7        18.12456896 11.57626883 31.60415321 21.44621179 16.53662602
 33.84154252 21.45600149 41.20606751 13.5        26.70674072 28.84480022
 15.55667059 38.26581372  9.92836845 24.02519511 38.06011692 50.59140243
 25.20495983 12.52247979 11.6216393   7.4404301  15.55667059 26.78077669
 27.35434152 13.48786492 49.41912585 33.45519392 42.88053171 35.17204145
 33.76792117 15.02697574 11.84440796 15.73411898 22.81035949 39.12930487
 10.34456379 19.21099945 38.85630579 35.67996637 10.72800075 32.39401951
 26.82000186 57.66012487 17.5776136  34.65746673 18.20823989  7.51348787
 15.97623235 20.45880006 36.67768395  9.91526601 15.54155719 14.99133083
 25.4411576  36.75        8.70703738 14.23587019 16.11489994 29.98537143
 21.99892043 30.46653902 25.33554815 21.45       21.86098122]"|"[1 1 1 0 1 1 0 1 1 1 1 0 1 1 1 1 1 0 0 1 1 0 1 0 1 1 0 1 0 1 1 1 1 1 1 1 1
 1 0 1 1 1 1 0 1 1 1 1 1 0 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1]"|0.8|"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]"|0|[]|[]|[]|1|[47.63656805]|['1H']|2|[21.11727698333334, 27.109039366666664]|['2H', '2H']|0|[]|[]|0|[]|[]
france|2500686|366760|[29.70946819]|29.709468187768017|[1]|1.0|[0]|0.0|[33.49228565]|['1H']|['right']|"[ 4.64865572  9.88382517 24.58170051 22.02776657 14.19894362  8.19390017
 12.42014493 10.54751155 24.4        29.38575335 16.74820886 21.44621179
 22.52687284 17.39252713 20.48420123]"|[0 1 1 1 1 1 1 1 1 0 1 1 0 1 0]|0.7333333333333333|[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]|0|['Cross']|[18.63288002]|['2H']|0|[]|[]|3|[2.88798405, 10.511675100000001, 18.75423361666667]|['1H', '2H', '2H']|0|[]|[]|0|[]|[]
