,firstName,middleName,lastName,currentTeamId,weight,height,foot,country,cou_code,role,city,name,officialName,wyId
2837,Charlie,,Adam,1639,82,185,left,Scotland,,Midfielder,Stoke-on-Trent,Stoke City,Stoke City FC,1639.0
2838,Younes,,Kaboul,1644,87,191,right,France,FR,Defender,Watford,Watford,Watford FC,1644.0
2839,Uwe,,Hünemeier,2491,84,189,right,Germany,DE,Defender,,,,
2840,Yohan,,Cabaye,16928,71,174,right,France,FR,Midfielder,,,,
2841,Ragnar,,Klavan,3173,78,187,left,Estonia,EE,Defender,Cagliari,Cagliari,Cagliari Calcio,3173.0
2842,Ibrahim,,Afellay,1639,76,180,right,Netherlands,NL,Midfielder,Stoke-on-Trent,Stoke City,Stoke City FC,1639.0
2843,Heurelho,,da Silva Gomes,1644,91,191,right,Brazil,BR,Goalkeeper,Watford,Watford,Watford FC,1644.0
2844,Michel,,Vorm,1624,84,184,right,Netherlands,NL,Goalkeeper,London,Tottenham Hotspur,Tottenham Hotspur FC,1624.0
2845,Erik,,Pieters,1639,86,182,left,Netherlands,NL,Defender,Stoke-on-Trent,Stoke City,Stoke City FC,1639.0
2846,Ben,,Foster,1644,90,193,left,England,,Goalkeeper,Watford,Watford,Watford FC,1644.0
2847,Adrian,,Mariappa,1644,81,178,right,England,,Defender,Watford,Watford,Watford FC,1644.0
2848,Phil,,Jagielka,1623,83,183,right,England,,Defender,Liverpool,Everton,Everton FC,1623.0
2849,Leighton,,Baines,1623,70,170,left,England,,Defender,Liverpool,Everton,Everton FC,1623.0
2850,Robert,,Green,1610,93,191,right,England,,Goalkeeper,London,Chelsea,Chelsea FC,1610.0
2851,Gareth,,Barry,1627,79,185,left,England,,Midfielder,West Bromwich,West Bromwich Albion,West Bromwich Albion FC,1627.0
2852,James ,,Morrison,1627,75,180,right,England,,Midfielder,West Bromwich,West Bromwich Albion,West Bromwich Albion FC,1627.0
2853,Stephen ,,Ireland,1615,66,173,right,Ireland Republic,IE,Midfielder,,,,
2854,James,,Milner,1612,70,176,right,England,,Midfielder,Liverpool,Liverpool,Liverpool FC,1612.0
2855,Tom,,Heaton,1646,86,188,right,England,,Goalkeeper,"Burnley, Lancashire",Burnley,Burnley FC,1646.0
2856,Darren ,,Fletcher,1639,74,184,right,Scotland,,Midfielder,Stoke-on-Trent,Stoke City,Stoke City FC,1639.0
2857,Wayne,,Routledge,10531,77,170,right,England,,Midfielder,Swansea,Swansea City,Swansea City AFC,10531.0
2858,Jermain ,,Defoe,1659,65,171,right,England,,Forward,"Bournemouth, Dorset",AFC Bournemouth,AFC Bournemouth,1659.0
2859,Pablo Javier,,Zabaleta Girod,1633,74,174,right,Argentina,AR,Defender,London,West Ham United,West Ham United FC,1633.0
2860,Claudio Andrés,,Bravo Muñoz,1625,80,184,right,Chile,CL,Goalkeeper,Manchester,Manchester City,Manchester City FC,1625.0
2861,Alexis Alejandro,,Sánchez Sánchez,1611,62,169,right,Chile,CL,Forward,Manchester,Manchester United,Manchester United FC,1611.0
2862,Gnégnéri Yaya,,Touré,null,90,189,right,C\u00f4te d'Ivoire,CI,Midfielder,,,,
2863,Phil,,Bardsley,1646,74,180,right,England,,Defender,"Burnley, Lancashire",Burnley,Burnley FC,1646.0
2864,Daniel,,Sturridge,1612,76,180,left,England,,Forward,Liverpool,Liverpool,Liverpool FC,1612.0
2865,Tim,,Krul,1626,84,188,left,Netherlands,NL,Goalkeeper,,,,
2866,Fraser,,Forster,1619,93,201,right,England,,Goalkeeper,"Southampton, Hampshire",Southampton,Southampton FC,1619.0
2867,Andy,,Carroll,1633,79,193,left,England,,Forward,London,West Ham United,West Ham United FC,1633.0
2868,Mark,,Noble,1633,70,180,right,England,,Midfielder,London,West Ham United,West Ham United FC,1633.0
2869,Eldin,,Jakupovic,1631,85,191,right,Bosnia-Herzegovina,BA,Goalkeeper,Leicester,Leicester City,Leicester City FC,1631.0
2870,Séamus,,Coleman,1623,77,177,right,Ireland Republic,IE,Defender,Liverpool,Everton,Everton FC,1623.0
2871,Georginio,,Wijnaldum,1612,74,175,right,Netherlands,NL,Midfielder,Liverpool,Liverpool,Liverpool FC,1612.0
2872,Christian,,Fuchs,1631,89,187,left,Austria,AT,Defender,Leicester,Leicester City,Leicester City FC,1631.0
2873,Winston ,,Reid,1633,87,190,right,New Zealand,NZ,Defender,London,West Ham United,West Ham United FC,1633.0
2874,Anders,,Lindegaard,1646,79,193,right,Denmark,DK,Goalkeeper,"Burnley, Lancashire",Burnley,Burnley FC,1646.0
2875,Jamie,,Murphy,8509,64,175,right,Scotland,,Midfielder,,,,
2876,Steven,,Defour,1646,72,175,right,Belgium,BE,Midfielder,"Burnley, Lancashire",Burnley,Burnley FC,1646.0
2877,Moussa,,Sissoko,1624,91,187,right,France,FR,Midfielder,London,Tottenham Hotspur,Tottenham Hotspur FC,1624.0
2878,Gaëtan,,Bong Songo,1651,74,187,left,Cameroon,CM,Defender,"Brighton, East Sussex",Brighton & Hove Albion,Brighton & Hove Albion FC,1651.0
2879,Claudio Ariel,,Yacob,1642,73,181,right,Argentina,AR,Midfielder,,,,
2880,Andrew,,Surman,1659,73,178,left,South Africa,ZA,Midfielder,"Bournemouth, Dorset",AFC Bournemouth,AFC Bournemouth,1659.0
2881,Nathan,,Dyer,10531,62,167,right,England,,Midfielder,Swansea,Swansea City,Swansea City AFC,10531.0
2882,Adam,,Lallana,1612,73,172,right,England,,Midfielder,Liverpool,Liverpool,Liverpool FC,1612.0
2883,Lee,,Grant,1611,83,193,right,England,,Goalkeeper,Manchester,Manchester United,Manchester United FC,1611.0
2884,Dan,,Gosling,1659,79,183,right,England,,Midfielder,"Bournemouth, Dorset",AFC Bournemouth,AFC Bournemouth,1659.0
2885,Jonathan ,,Walters,1634,79,183,right,England,,Forward,,,,
2886,Glyn Oliver,,Myhill,1627,92,191,right,United States,US,Goalkeeper,West Bromwich,West Bromwich Albion,West Bromwich Albion FC,1627.0
2887,Damien,,Delaney,8153,89,191,left,Ireland Republic,IE,Defender,,,,
2888,Dean,,Marney,1882,72,183,right,England,,Midfielder,,,,
2889,Julián,,Speroni,1628,87,186,right,Argentina,AR,Goalkeeper,London,Crystal Palace,Crystal Palace FC,1628.0
2890,Ben,,Watson,1642,69,178,right,England,,Midfielder,,,,
2891,Jay,,Rodriguez,1627,80,185,right,England,,Forward,West Bromwich,West Bromwich Albion,West Bromwich Albion FC,1627.0
2892,Adam,,Legzdins,1646,78,183,right,England,,Goalkeeper,"Burnley, Lancashire",Burnley,Burnley FC,1646.0
2893,Martin,,Cranie,1636,78,183,right,England,,Defender,,,,
2894,Jean-Eric Maxim,,Choupo-Moting,3767,91,191,both,Germany,DE,Forward,Paris,PSG,Paris Saint-Germain FC,3767.0
2895,Ryan,,Shawcross,1639,76,191,right,England,,Defender,Stoke-on-Trent,Stoke City,Stoke City FC,1639.0
2896,David Luiz,,Moreira Marinho,1610,84,189,right,Brazil,BR,Defender,London,Chelsea,Chelsea FC,1610.0
2897,Eduardo,,dos Reis Carvalho,24,88,187,right,Portugal,PT,Goalkeeper,,,,
2898,Erwin,,Mulder,10531,88,193,right,Netherlands,NL,Goalkeeper,Swansea,Swansea City,Swansea City AFC,10531.0
2899,Bruno,,Saltor Grau,1651,75,181,right,Spain,ES,Defender,"Brighton, East Sussex",Brighton & Hove Albion,Brighton & Hove Albion FC,1651.0
2900,Juan Manuel,,Mata García,1611,63,170,left,Spain,ES,Midfielder,Manchester,Manchester United,Manchester United FC,1611.0
2901,Scott,,Arfield,8509,70,178,right,Scotland,,Midfielder,,,,
2902,Danny,,Simpson,1631,80,176,right,England,,Defender,Leicester,Leicester City,Leicester City FC,1631.0
2903,André,,Ayew Pelé,4487,72,176,left,France,FR,Forward,,,,
2904,Jack,,Cork,1646,69,185,right,England,,Midfielder,"Burnley, Lancashire",Burnley,Burnley FC,1646.0
2905,Ryan,,Bertrand,1619,85,179,left,England,,Defender,"Southampton, Hampshire",Southampton,Southampton FC,1619.0
2906,Vicente,,Iborra De La Fuente,1631,91,190,right,Spain,ES,Midfielder,Leicester,Leicester City,Leicester City FC,1631.0
2907,Kyle,,Naughton,10531,73,180,right,England,,Defender,Swansea,Swansea City,Swansea City AFC,10531.0
2908,James,,Tomkins,1628,74,192,right,England,,Defender,London,Crystal Palace,Crystal Palace FC,1628.0
2909,Jordon,,Mutch,15015,81,188,right,England,,Midfielder,,,,
2910,Leroy,,Fer,10531,79,188,right,Netherlands,NL,Midfielder,Swansea,Swansea City,Swansea City AFC,10531.0
2911,Scott,,Dann,1628,78,195,right,England,,Defender,London,Crystal Palace,Crystal Palace FC,1628.0
2912,Kieran ,,Gibbs,1627,70,181,left,England,,Defender,West Bromwich,West Bromwich Albion,West Bromwich Albion FC,1627.0
2913,Chung-Yong,,Lee,2448,69,180,right,Korea Republic,KR,Midfielder,,,,
2914,Geoff,,Cameron,1650,84,191,right,United States,US,Defender,,,,
2915,Asmir,,Begović,1659,101,199,right,Bosnia-Herzegovina,BA,Goalkeeper,"Bournemouth, Dorset",AFC Bournemouth,AFC Bournemouth,1659.0
2916,Morgan,,Schneiderlin,1623,75,185,right,France,FR,Midfielder,Liverpool,Everton,Everton FC,1623.0
2917,Markus,,Suttner,1651,73,179,left,Austria,AT,Defender,"Brighton, East Sussex",Brighton & Hove Albion,Brighton & Hove Albion FC,1651.0
2918,Ashley,,Barnes,1646,76,186,right,England,,Forward,"Burnley, Lancashire",Burnley,Burnley FC,1646.0
2919,Bakary,,Sako,1627,90,184,left,France,FR,Midfielder,West Bromwich,West Bromwich Albion,West Bromwich Albion FC,1627.0
2920,Pierre-Emerick,,Aubameyang,1609,80,187,right,France,FR,Forward,London,Arsenal,Arsenal FC,1609.0
2921,Laurent,,Koscielny,1609,75,186,right,France,FR,Defender,London,Arsenal,Arsenal FC,1609.0
2922,Etienne,,Capoue,1644,87,190,right,France,FR,Midfielder,Watford,Watford,Watford FC,1644.0
2923,Rajiv,,van La Parra,1673,72,181,right,Netherlands,NL,Midfielder,"Huddersfield, West Yorkshire",Huddersfield Town,Huddersfield Town FC,1673.0
2924,Henrikh,,Mkhitaryan,1609,75,177,right,Armenia,AM,Midfielder,London,Arsenal,Arsenal FC,1609.0
2925,Jérémy,,Pied,3776,69,173,right,France,FR,Defender,Villeneuve-d'Ascq,Lille,Lille OSC Métropole,3776.0
2926,Allan-Romeo,,Nyom,712,80,189,right,France,FR,Defender,Legan\u00e9s,Leganés,CD Leganés,712.0
2927,Jason,,Puncheon,1628,71,173,left,England,,Midfielder,London,Crystal Palace,Crystal Palace FC,1628.0
2928,Hal,,Robson-Kanu,1627,83,183,left,England,,Forward,West Bromwich,West Bromwich Albion,West Bromwich Albion FC,1627.0
2929,James,,McArthur,1628,64,178,right,Scotland,,Midfielder,London,Crystal Palace,Crystal Palace FC,1628.0
2930,James,,McCarthy,1623,72,180,right,Scotland,,Midfielder,Liverpool,Everton,Everton FC,1623.0
2931,Wes,,Morgan,1631,101,186,right,England,,Defender,Leicester,Leicester City,Leicester City FC,1631.0
2932,Àngel,,Rangel Zaragoza,1650,82,180,right,Spain,ES,Defender,,,,
2933,Niki,,Mäenpää,1655,85,190,right,Finland,FI,Goalkeeper,,,,
2934,Ben,,Hamer,1673,78,193,right,England,,Goalkeeper,"Huddersfield, West Yorkshire",Huddersfield Town,Huddersfield Town FC,1673.0
2935,Marc,,Pugh,1659,72,180,right,England,,Midfielder,"Bournemouth, Dorset",AFC Bournemouth,AFC Bournemouth,1659.0
2936,Matt,,Phillips,1627,75,185,right,England,,Midfielder,West Bromwich,West Bromwich Albion,West Bromwich Albion FC,1627.0
2937,Glenn,,Murray,1651,84,185,right,England,,Forward,"Brighton, East Sussex",Brighton & Hove Albion,Brighton & Hove Albion FC,1651.0
2938,Jake,,Livermore,1627,76,181,right,England,,Midfielder,West Bromwich,West Bromwich Albion,West Bromwich Albion FC,1627.0
2939,Sam,,Baldock,1637,67,170,right,England,,Forward,,,,
2940,Dale,,Stephens,1651,71,185,right,England,,Midfielder,"Brighton, East Sussex",Brighton & Hove Albion,Brighton & Hove Albion FC,1651.0
2941,Simon,,Francis,1659,90,191,right,England,,Defender,"Bournemouth, Dorset",AFC Bournemouth,AFC Bournemouth,1659.0
2942,Aaron,,Cresswell,1633,66,170,left,England,,Defender,London,West Ham United,West Ham United FC,1633.0
2943,Troy,,Deeney,1644,90,183,right,England,,Forward,Watford,Watford,Watford FC,1644.0
2944,Jonjo,,Shelvey,1613,83,184,right,England,,Midfielder,Newcastle upon Tyne,Newcastle United,Newcastle United FC,1613.0
2945,Christian,,Benteke Liolo,1628,83,190,right,Congo DR,CD,Forward,London,Crystal Palace,Crystal Palace FC,1628.0
2946,Victor,,Wanyama,1624,87,184,right,Kenya,KE,Midfielder,London,Tottenham Hotspur,Tottenham Hotspur FC,1624.0
2947,Matty,,James,1631,86,181,right,England,,Midfielder,Leicester,Leicester City,Leicester City FC,1631.0
2948,Chris,,Löwe,1673,63,173,left,Germany,DE,Defender,"Huddersfield, West Yorkshire",Huddersfield Town,Huddersfield Town FC,1673.0
2949,Daniel,,Williams,1673,76,182,right,Germany,DE,Midfielder,"Huddersfield, West Yorkshire",Huddersfield Town,Huddersfield Town FC,1673.0
2950,Tomer,,Hemed,1650,80,186,right,Israel,IL,Forward,,,,
2951,Rhu-endly,,Martina,1639,77,185,right,Netherlands,NL,Defender,Stoke-on-Trent,Stoke City,Stoke City FC,1639.0
2952,Mohamed,,Diamé,1613,80,185,right,France,FR,Midfielder,Newcastle upon Tyne,Newcastle United,Newcastle United FC,1613.0
2953,José Salomón,,Rondón Giménez,1613,85,186,right,Venezuela,VE,Forward,Newcastle upon Tyne,Newcastle United,Newcastle United FC,1613.0
2954,José Leonardo,,Ulloa,15413,89,185,right,Argentina,AR,Forward,,,,
2955,Francisco,,Femenía Far,1644,61,174,right,Spain,ES,Defender,Watford,Watford,Watford FC,1644.0
2956,Daryl,,Janmaat,1644,80,185,right,Netherlands,NL,Defender,Watford,Watford,Watford FC,1644.0
2957,Wilfried Guemiand,,Bony,10531,90,182,right,C\u00f4te d'Ivoire,CI,Forward,Swansea,Swansea City,Swansea City AFC,10531.0
2958,Adrián,,San Miguel del Castillo,1633,80,190,right,Spain,ES,Goalkeeper,London,West Ham United,West Ham United FC,1633.0
2959,Charlie,,Daniels,1659,75,178,left,England,,Defender,"Bournemouth, Dorset",AFC Bournemouth,AFC Bournemouth,1659.0
2960,Beram,,Kayal,1651,74,178,right,Israel,IL,Midfielder,"Brighton, East Sussex",Brighton & Hove Albion,Brighton & Hove Albion FC,1651.0
2961,Jack,,Wilshere,1633,68,172,left,England,,Midfielder,London,West Ham United,West Ham United FC,1633.0
2962,Martin,,Kelly,1628,77,191,right,England,,Defender,London,Crystal Palace,Crystal Palace FC,1628.0
2963,Pedro Eliezer,,Rodríguez Ledesma,1610,62,167,right,Spain,ES,Forward,London,Chelsea,Chelsea FC,1610.0
2964,Federico,,Fernández,1613,83,190,right,Argentina,AR,Defender,Newcastle upon Tyne,Newcastle United,Newcastle United FC,1613.0
2965,Matt,,Ritchie,1613,71,173,left,England,,Midfielder,Newcastle upon Tyne,Newcastle United,Newcastle United FC,1613.0
2966,Joel,,Ward,1628,83,188,right,England,,Defender,London,Crystal Palace,Crystal Palace FC,1628.0
2967,Nathaniel,,Clyne,1612,67,175,right,England,,Defender,Liverpool,Liverpool,Liverpool FC,1612.0
2968,Luciano,,Narsingh,10531,75,175,right,Netherlands,NL,Midfielder,Swansea,Swansea City,Swansea City AFC,10531.0
2969,Ashley,,Westwood,1646,67,170,right,England,,Midfielder,"Burnley, Lancashire",Burnley,Burnley FC,1646.0
2970,Eliaquim,,Mangala,1625,84,188,left,France,FR,Defender,Manchester,Manchester City,Manchester City FC,1625.0
2971,Marvin ,,Zeegelaar,1644,81,186,left,Netherlands,NL,Defender,Watford,Watford,Watford FC,1644.0
2972,Junior,,Stanislas,1659,76,183,right,England,,Midfielder,"Bournemouth, Dorset",AFC Bournemouth,AFC Bournemouth,1659.0
2973,Daley,,Blind,9,72,180,left,Netherlands,NL,Defender,,,,
2974,Faustino Marcos Alberto,,Rojo,1611,80,187,left,Argentina,AR,Defender,Manchester,Manchester United,Manchester United FC,1611.0
2975,Tom,,Cleverley,1644,67,175,right,England,,Midfielder,Watford,Watford,Watford FC,1644.0
2976,Yannick,,Bolasie Yala,1614,84,185,right,France,FR,Midfielder,,,,
2977,Ander,,Herrera Agüera,1611,73,182,right,Spain,ES,Midfielder,Manchester,Manchester United,Manchester United FC,1611.0
2978,Michail,,Antonio,1633,82,180,right,England,,Forward,London,West Ham United,West Ham United FC,1633.0
2979,Marc,,Albrighton,1631,74,175,right,England,,Midfielder,Leicester,Leicester City,Leicester City FC,1631.0
2980,Andros,,Townsend,1628,77,181,left,England,,Midfielder,London,Crystal Palace,Crystal Palace FC,1628.0
2981,Chris,,Wood,1646,95,191,right,New Zealand,NZ,Forward,"Burnley, Lancashire",Burnley,Burnley FC,1646.0
2982,Scott,,Malone,1647,75,189,left,England,,Defender,,,,
2983,Pascal,,Groß,1651,78,181,right,Germany,DE,Midfielder,"Brighton, East Sussex",Brighton & Hove Albion,Brighton & Hove Albion FC,1651.0
2984,José Luis,,Sanmartín Mato,1613,80,192,right,Germany,DE,Forward,Newcastle upon Tyne,Newcastle United,Newcastle United FC,1613.0
2985,Chris,,Smalling,1611,81,193,right,England,,Defender,Manchester,Manchester United,Manchester United FC,1611.0
2986,Erik,,Lamela,1624,80,181,left,Argentina,AR,Midfielder,London,Tottenham Hotspur,Tottenham Hotspur FC,1624.0
2987,Andre,,Gray,1644,78,180,right,England,,Forward,Watford,Watford,Watford FC,1644.0
2988,Matthew,,Lowton,1646,78,180,right,England,,Defender,"Burnley, Lancashire",Burnley,Burnley FC,1646.0
2989,Davy,,Pröpper,1651,72,185,right,Netherlands,NL,Midfielder,"Brighton, East Sussex",Brighton & Hove Albion,Brighton & Hove Albion FC,1651.0
2990,Alexandre,,Lacazette,1609,73,175,right,France,FR,Forward,London,Arsenal,Arsenal FC,1609.0
2991,Patrick ,,van Aanholt,1628,67,175,left,Netherlands,NL,Defender,London,Crystal Palace,Crystal Palace FC,1628.0
2992,Adam,,Smith,1659,78,180,right,England,,Defender,"Bournemouth, Dorset",AFC Bournemouth,AFC Bournemouth,1659.0
2993,Craig,,Dawson,1627,85,189,right,England,,Defender,West Bromwich,West Bromwich Albion,West Bromwich Albion FC,1627.0
2994,Callum,,Wilson,1659,66,180,right,England,,Forward,"Bournemouth, Dorset",AFC Bournemouth,AFC Bournemouth,1659.0
2995,Jonathan,,Hogg,1673,73,177,right,England,,Midfielder,"Huddersfield, West Yorkshire",Huddersfield Town,Huddersfield Town FC,1673.0
2996,Islam,,Slimani,4487,83,188,right,Algeria,DZ,Forward,,,,
2997,Danny,,Drinkwater,1610,70,177,right,England,,Midfielder,London,Chelsea,Chelsea FC,1610.0
2998,Laurent,,Depoitre,1673,90,191,right,Belgium,BE,Forward,"Huddersfield, West Yorkshire",Huddersfield Town,Huddersfield Town FC,1673.0
2999,Joshua,,King,1659,74,180,right,Norway,NO,Forward,"Bournemouth, Dorset",AFC Bournemouth,AFC Bournemouth,1659.0
3000,Sam,,Clucas,1639,75,178,left,England,,Midfielder,Stoke-on-Trent,Stoke City,Stoke City FC,1639.0
3001,Grzegorz,,Krychowiak,13887,84,187,right,Poland,PL,Midfielder,,,,
3002,Jordan,,Ayew,1628,81,182,right,France,FR,Forward,London,Crystal Palace,Crystal Palace FC,1628.0
3003,Joel,,Robles Blázquez,684,90,195,right,Spain,ES,Goalkeeper,Sevilla,Real Betis,Real Betis Balompié,684.0
3004,Pape ,,N'Diaye Souaré,1628,68,178,left,Senegal,SN,Defender,London,Crystal Palace,Crystal Palace FC,1628.0
3005,Luke,,Garbutt,1683,73,178,left,England,,Defender,,,,
3006,Shkodran,,Mustafi,1609,82,184,right,Germany,DE,Defender,London,Arsenal,Arsenal FC,1609.0
3007,Oriol,,Romeu Vidal,1619,83,183,right,Spain,ES,Midfielder,"Southampton, Hampshire",Southampton,Southampton FC,1619.0
3008,Ben,,Mee,1646,74,180,left,England,,Defender,"Burnley, Lancashire",Burnley,Burnley FC,1646.0
3009,Charlie,,Austin,1619,84,188,right,England,,Forward,"Southampton, Hampshire",Southampton,Southampton FC,1619.0
3010,Joël Andre,,Job Matip,1612,90,195,right,Germany,DE,Defender,Liverpool,Liverpool,Liverpool FC,1612.0
3011,Bruno,,Martins Indi,1639,80,185,left,Portugal,PT,Defender,Stoke-on-Trent,Stoke City,Stoke City FC,1639.0
3012,Christopher,,Schindler,1673,82,189,right,Germany,DE,Defender,"Huddersfield, West Yorkshire",Huddersfield Town,Huddersfield Town FC,1673.0
3013,Kyle,,Bartley,1627,94,194,right,England,,Defender,West Bromwich,West Bromwich Albion,West Bromwich Albion FC,1627.0
3014,Florian,,Lejeune,1613,81,190,right,France,FR,Defender,Newcastle upon Tyne,Newcastle United,Newcastle United FC,1613.0
3015,Karl,,Darlow,1613,79,185,right,England,,Goalkeeper,Newcastle upon Tyne,Newcastle United,Newcastle United FC,1613.0
3016,José Heriberto,,Izquierdo Mena,1651,75,171,right,Colombia,CO,Forward,"Brighton, East Sussex",Brighton & Hove Albion,Brighton & Hove Albion FC,1651.0
3017,Alex,,Oxlade-Chamberlain,1612,70,175,right,England,,Midfielder,Liverpool,Liverpool,Liverpool FC,1612.0
3018,Wilfried,,Zaha,1628,66,180,right,C\u00f4te d'Ivoire,CI,Midfielder,London,Crystal Palace,Crystal Palace FC,1628.0
3019,Elias,,Kachunga,1673,74,178,right,Germany,DE,Forward,"Huddersfield, West Yorkshire",Huddersfield Town,Huddersfield Town FC,1673.0
3020,Jiří,,Skalák,1638,76,177,right,Czech Republic,CZ,Midfielder,,,,
3021,Collin,,Quaner,1673,79,191,right,Germany,DE,Forward,"Huddersfield, West Yorkshire",Huddersfield Town,Huddersfield Town FC,1673.0
3022,Fredrik,,Ulvestad,6713,83,183,right,Norway,NO,Midfielder,,,,
3023,Robbie,,Brady,1646,71,175,left,Ireland Republic,IE,Midfielder,"Burnley, Lancashire",Burnley,Burnley FC,1646.0
3024,Tom,,Ince,1639,66,178,left,England,,Midfielder,Stoke-on-Trent,Stoke City,Stoke City FC,1639.0
3025,Jakob,,Haugaard,1639,87,199,left,Denmark,DK,Goalkeeper,Stoke-on-Trent,Stoke City,Stoke City FC,1639.0
3026,Anthony,,Knockaert,1651,69,172,left,France,FR,Midfielder,"Brighton, East Sussex",Brighton & Hove Albion,Brighton & Hove Albion FC,1651.0
3027,Danny,,Ings,1619,73,178,right,England,,Forward,"Southampton, Hampshire",Southampton,Southampton FC,1619.0
3028,Steve,,Cook,1659,82,185,right,England,,Defender,"Bournemouth, Dorset",AFC Bournemouth,AFC Bournemouth,1659.0
3029,Manuel,,Lanzini,1633,59,167,right,Argentina,AR,Midfielder,London,West Ham United,West Ham United FC,1633.0
3030,Muhamed,,Bešić,1620,78,177,right,Germany,DE,Midfielder,,,,
3031,Michael,,Hefele,1642,91,192,right,Germany,DE,Defender,,,,
3032,Nathan,,Redmond,1619,75,173,right,England,,Midfielder,"Southampton, Hampshire",Southampton,Southampton FC,1619.0
3033,Saido,,Berahino,1639,83,180,right,Burundi,BI,Forward,Stoke-on-Trent,Stoke City,Stoke City FC,1639.0
3034,Connor,,Goldson,8509,85,191,right,England,,Defender,,,,
3035,Jack,,Stephens,1619,84,185,right,England,,Defender,"Southampton, Hampshire",Southampton,Southampton FC,1619.0
3036,Serge,,Aurier,1624,76,176,right,C\u00f4te d'Ivoire,CI,Defender,London,Tottenham Hotspur,Tottenham Hotspur FC,1624.0
3037,Riyad,,Mahrez,1625,62,179,left,France,FR,Midfielder,Manchester,Manchester City,Manchester City FC,1625.0
3038,Benik,,Afobe,1639,78,183,right,England,,Forward,Stoke-on-Trent,Stoke City,Stoke City FC,1639.0
3039,Davy,,Klaassen,2443,70,179,right,Netherlands,NL,Midfielder,Bremen,Werder Bremen,SV Werder Bremen,2443.0
3040,Jürgen,,Locadia,1651,78,185,right,Netherlands,NL,Forward,"Brighton, East Sussex",Brighton & Hove Albion,Brighton & Hove Albion FC,1651.0
3041,Konstantinos,,Stafylidis,2481,77,178,left,Greece,GR,Defender,Augsburg,Augsburg,FC Augsburg,2481.0
3042,Ryan,,Fraser,1659,62,163,right,Scotland,,Midfielder,"Bournemouth, Dorset",AFC Bournemouth,AFC Bournemouth,1659.0
3043,Massadio,,Haïdara,3773,76,179,left,France,FR,Defender,,,,
3044,Jesé,,Rodríguez Ruiz,3767,73,178,right,Spain,ES,Forward,Paris,PSG,Paris Saint-Germain FC,3767.0
3045,Terence,,Kongolo,1673,70,188,left,Netherlands,NL,Defender,"Huddersfield, West Yorkshire",Huddersfield Town,Huddersfield Town FC,1673.0
3046,Abdoulaye,,Doucouré,1644,75,183,right,France,FR,Midfielder,Watford,Watford,Watford FC,1644.0
3047,Jon,,Flanagan,8509,69,181,right,England,,Defender,,,,
3048,Nahki,,Wells,1650,75,174,right,Bermuda,BM,Forward,,,,
3049,James ,,Tarkowski,1646,81,191,right,England,,Defender,"Burnley, Lancashire",Burnley,Burnley FC,1646.0
3050,Tom,,Carroll,10531,66,178,left,England,,Midfielder,Swansea,Swansea City,Swansea City AFC,10531.0
3051,Tiemoué,,Bakayoko,3157,72,184,right,France,FR,Midfielder,Milano,Milan,AC Milan,3157.0
3052,Freddie,,Ladapo,1649,79,187,right,England,,Forward,,,,
